run_id,mode,bucket_ms,sequence,run_start_micros,scheduled_at_micros,fired_at_micros,drift_micros
idle-anchored-100,3,100,50,1788887902483083,1788887907583083,1788887907591618,8535
idle-interval-100,1,100,46,1788887902528990,1788887907228990,1788887907653693,424703
idle-oneshot-100,0,100,47,1788887902435256,1788887907235256,1788887907668820,433564
idle-anchored-100,3,100,51,1788887902483083,1788887907683083,1788887907684504,1421
idle-interval-100,1,100,47,1788887902528990,1788887907328990,1788887907763935,434945
idle-anchored-500,3,500,9,1788887902755558,1788887907755558,1788887907764102,8544
idle-oneshot-100,0,100,48,1788887902435256,1788887907335256,1788887907779992,444736
idle-anchored-100,3,100,52,1788887902483083,1788887907783083,1788887907795691,12608
idle-oneshot-500,0,500,9,1788887902710258,1788887907710258,1788887907826420,116162
idle-interval-100,1,100,48,1788887902528990,1788887907428990,1788887907874036,445046
idle-interval-500,1,500,9,1788887902802197,1788887907802197,1788887907890076,87879
idle-oneshot-100,0,100,49,1788887902435256,1788887907435256,1788887907890203,454947
idle-anchored-100,3,100,53,1788887902483083,1788887907883083,1788887907890265,7182
idle-interval-100,1,100,49,1788887902528990,1788887907528990,1788887907982695,453705
idle-anchored-100,3,100,54,1788887902483083,1788887907983083,1788887907997864,14781
idle-oneshot-100,0,100,50,1788887902435256,1788887907535256,1788887907997998,462742
idle-oneshot-1000,0,1000,4,1788887903021315,1788887908021315,1788887908075813,54498
idle-anchored-1000,3,1000,4,1788887903070531,1788887908070531,1788887908075953,5422
idle-interval-100,1,100,50,1788887902528990,1788887907628990,1788887908091771,462781
idle-anchored-100,3,100,55,1788887902483083,1788887908083083,1788887908091903,8820
idle-oneshot-100,0,100,51,1788887902435256,1788887907635256,1788887908106798,471542
idle-anchored-100,3,100,56,1788887902483083,1788887908183083,1788887908184057,974
idle-interval-100,1,100,51,1788887902528990,1788887907728990,1788887908199479,470489
idle-oneshot-100,0,100,52,1788887902435256,1788887907735256,1788887908214729,479473
idle-anchored-500,3,500,10,1788887902755558,1788887908255558,1788887908261040,5482
idle-anchored-100,3,100,57,1788887902483083,1788887908283083,1788887908291740,8657
idle-interval-1000,1,1000,4,1788887903272705,1788887908272705,1788887908306960,34255
idle-interval-100,1,100,52,1788887902528990,1788887907828990,1788887908307046,478056
idle-oneshot-100,0,100,53,1788887902435256,1788887907835256,1788887908322963,487707
idle-oneshot-500,0,500,10,1788887902710258,1788887908210258,1788887908339621,129363
idle-interval-work50-1000,1,1000,2,1788887905341007,1788887908341007,1788887908370366,29359
idle-anchored-100,3,100,58,1788887902483083,1788887908383083,1788887908385572,2489
idle-interval-500,1,500,10,1788887902802197,1788887908302197,1788887908400883,98686
idle-interval-100,1,100,53,1788887902528990,1788887907928990,1788887908416449,487459
idle-oneshot-100,0,100,54,1788887902435256,1788887907935256,1788887908431890,496634
idle-anchored-100,3,100,59,1788887902483083,1788887908483083,1788887908493123,10040
idle-interval-100,1,100,54,1788887902528990,1788887908028990,1788887908523765,494775
idle-oneshot-100,0,100,55,1788887902435256,1788887908035256,1788887908539823,504567
idle-anchored-100,3,100,60,1788887902483083,1788887908583083,1788887908587220,4137
idle-interval-100,1,100,55,1788887902528990,1788887908128990,1788887908634660,505670
idle-oneshot-100,0,100,56,1788887902435256,1788887908135256,1788887908650253,514997
idle-anchored-100,3,100,61,1788887902483083,1788887908683083,1788887908695556,12473
idle-interval-100,1,100,56,1788887902528990,1788887908228990,1788887908742329,513339
idle-oneshot-100,0,100,57,1788887902435256,1788887908235256,1788887908757937,522681
idle-anchored-500,3,500,11,1788887902755558,1788887908755558,1788887908758022,2464
idle-anchored-100,3,100,62,1788887902483083,1788887908783083,1788887908788934,5851
idle-oneshot-500,0,500,11,1788887902710258,1788887908710258,1788887908849519,139261
idle-interval-100,1,100,57,1788887902528990,1788887908328990,1788887908849703,520713
idle-oneshot-100,0,100,58,1788887902435256,1788887908335256,1788887908865113,529857
idle-anchored-100,3,100,63,1788887902483083,1788887908883083,1788887908896017,12934
idle-interval-500,1,500,11,1788887902802197,1788887908802197,1788887908911646,109449
idle-interval-100,1,100,58,1788887902528990,1788887908428990,1788887908958212,529222
idle-oneshot-100,0,100,59,1788887902435256,1788887908435256,1788887908974241,538985
idle-anchored-100,3,100,64,1788887902483083,1788887908983083,1788887908989417,6334
idle-interval-100,1,100,59,1788887902528990,1788887908528990,1788887909068635,539645
idle-anchored-1000,3,1000,5,1788887903070531,1788887909070531,1788887909084623,14092
idle-oneshot-100,0,100,60,1788887902435256,1788887908535256,1788887909084756,549500
idle-oneshot-1000,0,1000,5,1788887903021315,1788887909021315,1788887909084796,63481
idle-anchored-100,3,100,65,1788887902483083,1788887909083083,1788887909084822,1739
idle-interval-100,1,100,60,1788887902528990,1788887908628990,1788887909177898,548908
idle-anchored-100,3,100,66,1788887902483083,1788887909183083,1788887909193899,10816
idle-oneshot-100,0,100,61,1788887902435256,1788887908635256,1788887909194021,558765
idle-anchored-500,3,500,12,1788887902755558,1788887909255558,1788887909256676,1118
idle-interval-100,1,100,61,1788887902528990,1788887908728990,1788887909288408,559418
idle-anchored-100,3,100,67,1788887902483083,1788887909283083,1788887909288554,5471
idle-oneshot-100,0,100,62,1788887902435256,1788887908735256,1788887909303558,568302
idle-interval-1000,1,1000,5,1788887903272705,1788887909272705,1788887909319678,46973
idle-oneshot-500,0,500,12,1788887902710258,1788887909210258,1788887909350793,140535
idle-interval-work50-1000,1,1000,3,1788887905341007,1788887909341007,1788887909381695,40688
idle-anchored-100,3,100,68,1788887902483083,1788887909383083,1788887909396905,13822
idle-interval-100,1,100,62,1788887902528990,1788887908828990,1788887909397028,568038
idle-oneshot-100,0,100,63,1788887902435256,1788887908835256,1788887909412514,577258
idle-interval-500,1,500,12,1788887902802197,1788887909302197,1788887909428645,126448
idle-anchored-100,3,100,69,1788887902483083,1788887909483083,1788887909490829,7746
idle-interval-100,1,100,63,1788887902528990,1788887908928990,1788887909506080,577090
idle-oneshot-100,0,100,64,1788887902435256,1788887908935256,1788887909522261,587005
idle-anchored-100,3,100,70,1788887902483083,1788887909583083,1788887909598962,15879
idle-interval-100,1,100,64,1788887902528990,1788887909028990,1788887909614467,585477
idle-oneshot-100,0,100,65,1788887902435256,1788887909035256,1788887909630535,595279
idle-anchored-100,3,100,71,1788887902483083,1788887909683083,1788887909691015,7932
idle-interval-100,1,100,65,1788887902528990,1788887909128990,1788887909722470,593480
idle-oneshot-100,0,100,66,1788887902435256,1788887909135256,1788887909739344,604088
idle-anchored-500,3,500,13,1788887902755558,1788887909755558,1788887909770602,15044
idle-anchored-100,3,100,72,1788887902483083,1788887909783083,1788887909786356,3273
idle-interval-100,1,100,66,1788887902528990,1788887909228990,1788887909832790,603800
idle-oneshot-100,0,100,67,1788887902435256,1788887909235256,1788887909848525,613269
idle-oneshot-500,0,500,13,1788887902710258,1788887909710258,1788887909864093,153835
idle-anchored-100,3,100,73,1788887902483083,1788887909883083,1788887909895682,12599
idle-interval-500,1,500,13,1788887902802197,1788887909802197,1788887909942417,140220
idle-interval-100,1,100,67,1788887902528990,1788887909328990,1788887909942544,613554
idle-oneshot-100,0,100,68,1788887902435256,1788887909335256,1788887909957969,622713
idle-anchored-100,3,100,74,1788887902483083,1788887909983083,1788887909989329,6246
idle-interval-100,1,100,68,1788887902528990,1788887909428990,1788887910049918,620928
idle-oneshot-100,0,100,69,1788887902435256,1788887909435256,1788887910065052,629796
idle-anchored-1000,3,1000,6,1788887903070531,1788887910070531,1788887910080541,10010
idle-anchored-100,3,100,75,1788887902483083,1788887910083083,1788887910096115,13032
idle-oneshot-1000,0,1000,6,1788887903021315,1788887910021315,1788887910096257,74942
idle-interval-100,1,100,69,1788887902528990,1788887909528990,1788887910158943,629953
idle-oneshot-100,0,100,70,1788887902435256,1788887909535256,1788887910174301,639045
idle-anchored-100,3,100,76,1788887902483083,1788887910183083,1788887910189508,6425
idle-anchored-500,3,500,14,1788887902755558,1788887910255558,1788887910268118,12560
idle-interval-100,1,100,70,1788887902528990,1788887909628990,1788887910268267,639277
idle-oneshot-100,0,100,71,1788887902435256,1788887909635256,1788887910283425,648169
idle-anchored-100,3,100,77,1788887902483083,1788887910283083,1788887910283993,910
idle-interval-1000,1,1000,6,1788887903272705,1788887910272705,1788887910330261,57556
idle-oneshot-500,0,500,14,1788887902710258,1788887910210258,1788887910377532,167274
idle-interval-100,1,100,71,1788887902528990,1788887909728990,1788887910377660,648670
idle-interval-work50-1000,1,1000,4,1788887905341007,1788887910341007,1788887910393149,52142
idle-oneshot-100,0,100,72,1788887902435256,1788887909735256,1788887910393296,658040
idle-anchored-100,3,100,78,1788887902483083,1788887910383083,1788887910393381,10298
idle-interval-500,1,500,14,1788887902802197,1788887910302197,1788887910456746,154549
idle-interval-100,1,100,72,1788887902528990,1788887909828990,1788887910487912,658922
idle-anchored-100,3,100,79,1788887902483083,1788887910483083,1788887910488022,4939
idle-oneshot-100,0,100,73,1788887902435256,1788887909835256,1788887910503428,668172
idle-anchored-100,3,100,80,1788887902483083,1788887910583083,1788887910596619,13536
idle-interval-100,1,100,73,1788887902528990,1788887909928990,1788887910596742,667752
idle-oneshot-100,0,100,74,1788887902435256,1788887909935256,1788887910611814,676558
idle-anchored-100,3,100,81,1788887902483083,1788887910683083,1788887910690256,7173
idle-interval-100,1,100,74,1788887902528990,1788887910028990,1788887910705425,676435
idle-oneshot-100,0,100,75,1788887902435256,1788887910035256,1788887910720974,685718
idle-anchored-500,3,500,15,1788887902755558,1788887910755558,1788887910767973,12415
idle-anchored-100,3,100,82,1788887902483083,1788887910783083,1788887910799336,16253
idle-interval-100,1,100,75,1788887902528990,1788887910128990,1788887910814442,685452
idle-oneshot-100,0,100,76,1788887902435256,1788887910135256,1788887910829581,694325
idle-oneshot-500,0,500,15,1788887902710258,1788887910710258,1788887910891002,180744
idle-anchored-100,3,100,83,1788887902483083,1788887910883083,1788887910891134,8051
idle-interval-100,1,100,76,1788887902528990,1788887910228990,1788887910922721,693731
idle-oneshot-100,0,100,77,1788887902435256,1788887910235256,1788887910938430,703174
idle-interval-500,1,500,15,1788887902802197,1788887910802197,1788887910970364,168167
idle-anchored-100,3,100,84,1788887902483083,1788887910983083,1788887910986247,3164
idle-interval-100,1,100,77,1788887902528990,1788887910328990,1788887911033682,704692
idle-oneshot-100,0,100,78,1788887902435256,1788887910335256,1788887911048610,713354
idle-anchored-1000,3,1000,7,1788887903070531,1788887911070531,1788887911079641,9110
idle-anchored-100,3,100,85,1788887902483083,1788887911083083,1788887911094784,11701
idle-oneshot-1000,0,1000,7,1788887903021315,1788887911021315,1788887911110330,89015
idle-interval-100,1,100,78,1788887902528990,1788887910428990,1788887911140981,711991
idle-oneshot-100,0,100,79,1788887902435256,1788887910435256,1788887911156179,720923
idle-anchored-100,3,100,86,1788887902483083,1788887911183083,1788887911187324,4241
idle-interval-100,1,100,79,1788887902528990,1788887910528990,1788887911249581,720591
idle-anchored-500,3,500,16,1788887902755558,1788887911255558,1788887911265992,10434
idle-oneshot-100,0,100,80,1788887902435256,1788887910535256,1788887911266113,730857
idle-anchored-100,3,100,87,1788887902483083,1788887911283083,1788887911296682,13599
idle-interval-1000,1,1000,7,1788887903272705,1788887911272705,1788887911343757,71052
idle-interval-100,1,100,80,1788887902528990,1788887910628990,1788887911359406,730416
idle-oneshot-100,0,100,81,1788887902435256,1788887910635256,1788887911375254,739998
idle-anchored-100,3,100,88,1788887902483083,1788887911383083,1788887911390416,7333
idle-oneshot-500,0,500,16,1788887902710258,1788887911210258,1788887911406405,196147
idle-interval-work50-1000,1,1000,5,1788887905341007,1788887911341007,1788887911406529,65522
idle-interval-100,1,100,81,1788887902528990,1788887910728990,1788887911469792,740802
idle-interval-500,1,500,16,1788887902802197,1788887911302197,1788887911485543,183346
idle-oneshot-100,0,100,82,1788887902435256,1788887910735256,1788887911485651,750395
idle-anchored-100,3,100,89,1788887902483083,1788887911483083,1788887911485756,2673
idle-interval-100,1,100,82,1788887902528990,1788887910828990,1788887911578174,749184
idle-anchored-100,3,100,90,1788887902483083,1788887911583083,1788887911593346,10263
idle-oneshot-100,0,100,83,1788887902435256,1788887910835256,1788887911593410,758154
idle-interval-100,1,100,83,1788887902528990,1788887910928990,1788887911685693,756703
idle-anchored-100,3,100,91,1788887902483083,1788887911683083,1788887911685835,2752
idle-oneshot-100,0,100,84,1788887902435256,1788887910935256,1788887911700714,765458
idle-anchored-500,3,500,17,1788887902755558,1788887911755558,1788887911764294,8736
idle-anchored-100,3,100,92,1788887902483083,1788887911783083,1788887911795665,12582
idle-interval-100,1,100,84,1788887902528990,1788887911028990,1788887911795783,766793
idle-oneshot-100,0,100,85,1788887902435256,1788887911035256,1788887911810327,775071
idle-anchored-100,3,100,93,1788887902483083,1788887911883083,1788887911888399,5316
idle-interval-100,1,100,85,1788887902528990,1788887911128990,1788887911903971,774981
idle-oneshot-500,0,500,17,1788887902710258,1788887911710258,1788887911919156,208898
idle-oneshot-100,0,100,86,1788887902435256,1788887911135256,1788887911919289,784033
idle-anchored-100,3,100,94,1788887902483083,1788887911983083,1788887911997966,14883
idle-interval-500,1,500,17,1788887902802197,1788887911802197,1788887911998100,195903
idle-interval-100,1,100,86,1788887902528990,1788887911228990,1788887912013501,784511
