run_id,mode,bucket_ms,sequence,scheduled_at_micros,fired_at_micros,drift_micros
republish-leg,1,1000,439,1788850220822176,1788850225575659,4753483
republish-leg,1,1000,440,1788850221822176,1788850226579182,4757006
republish-leg,1,1000,441,1788850222822176,1788850227584400,4762224
republish-leg,1,1000,442,1788850223822176,1788850228598631,4776455
republish-leg,1,1000,443,1788850224822176,1788850229601737,4779561
republish-leg,1,1000,444,1788850225822176,1788850230612133,4789957
republish-leg,1,1000,445,1788850226822176,1788850231627455,4805279
republish-leg,1,1000,446,1788850227822176,1788850232629099,4806923
republish-leg,1,1000,447,1788850228822176,1788850233644337,4822161
republish-leg,1,1000,448,1788850229822176,1788850234647499,4825323
republish-leg,1,1000,449,1788850230822176,1788850235658758,4836582
republish-leg,1,1000,450,1788850231822176,1788850236671434,4849258
republish-leg,1,1000,451,1788850232822176,1788850237686831,4864655
republish-leg,1,1000,452,1788850233822176,1788850238700780,4878604
republish-leg,1,1000,453,1788850234822176,1788850239715993,4893817
republish-leg,1,1000,454,1788850235822176,1788850240730931,4908755
republish-leg,1,1000,455,1788850236822176,1788850241735963,4913787
republish-leg,1,1000,456,1788850237822176,1788850242739009,4916833
republish-leg,1,1000,457,1788850238822176,1788850243755124,4932948
republish-leg,1,1000,458,1788850239822176,1788850244770198,4948022
republish-leg,1,1000,459,1788850240822176,1788850245782196,4960020
republish-leg,1,1000,460,1788850241822176,1788850246798099,4975923
republish-leg,1,1000,461,1788850242822176,1788850247801200,4979024
republish-leg,1,1000,462,1788850243822176,1788850248803982,4981806
republish-leg,1,1000,463,1788850244822176,1788850249817318,4995142
republish-leg,1,1000,464,1788850245822176,1788850250818745,4996569
republish-leg,1,1000,465,1788850246822176,1788850251828217,5006041
republish-leg,1,1000,466,1788850247822176,1788850252841973,5019797
republish-leg,1,1000,467,1788850248822176,1788850253856820,5034644
republish-leg,1,1000,468,1788850249822176,1788850254870200,5048024
republish-leg,1,1000,469,1788850250822176,1788850255878227,5056051
republish-leg,1,1000,470,1788850251822176,1788850256881813,5059637
republish-leg,1,1000,471,1788850252822176,1788850257883979,5061803
republish-leg,1,1000,472,1788850253822176,1788850258900167,5077991
republish-leg,1,1000,473,1788850254822176,1788850259901541,5079365
republish-leg,1,1000,474,1788850255822176,1788850260916814,5094638
republish-leg,1,1000,475,1788850256822176,1788850261921715,5099539
republish-leg,1,1000,476,1788850257822176,1788850262927788,5105612
republish-leg,1,1000,477,1788850258822176,1788850263932301,5110125
republish-leg,1,1000,478,1788850259822176,1788850264949368,5127192
republish-leg,1,1000,479,1788850260822176,1788850265961038,5138862
republish-leg,1,1000,480,1788850261822176,1788850266964783,5142607
republish-leg,1,1000,481,1788850262822176,1788850267970416,5148240
republish-leg,1,1000,482,1788850263822176,1788850268973381,5151205
republish-leg,1,1000,483,1788850264822176,1788850269980574,5158398
republish-leg,1,1000,484,1788850265822176,1788850270982537,5160361
republish-leg,1,1000,485,1788850266822176,1788850271987196,5165020
republish-leg,1,1000,486,1788850267822176,1788850272991876,5169700
republish-leg,1,1000,487,1788850268822176,1788850273996451,5174275
republish-leg,1,1000,488,1788850269822176,1788850275010440,5188264
republish-leg,1,1000,489,1788850270822176,1788850276026415,5204239
republish-leg,1,1000,490,1788850271822176,1788850277038636,5216460
republish-leg,1,1000,491,1788850272822176,1788850278042174,5219998
republish-leg,1,1000,492,1788850273822176,1788850279045312,5223136
republish-leg,1,1000,493,1788850274822176,1788850280050156,5227980
republish-leg,1,1000,494,1788850275822176,1788850281053561,5231385
republish-leg,1,1000,495,1788850276822176,1788850282070371,5248195
republish-leg,1,1000,496,1788850277822176,1788850283085572,5263396
republish-leg,1,1000,497,1788850278822176,1788850284101408,5279232
republish-leg,1,1000,498,1788850279822176,1788850285106334,5284158
republish-leg,1,1000,499,1788850280822176,1788850286112558,5290382
republish-leg,1,1000,500,1788850281822176,1788850287115357,5293181
republish-leg,1,1000,501,1788850282822176,1788850288117648,5295472
republish-leg,1,1000,502,1788850283822176,1788850289119426,5297250
republish-leg,1,1000,503,1788850284822176,1788850290132943,5310767
republish-leg,1,1000,504,1788850285822176,1788850291149094,5326918
republish-leg,1,1000,505,1788850286822176,1788850292156713,5334537
republish-leg,1,1000,506,1788850287822176,1788850293173833,5351657
republish-leg,1,1000,507,1788850288822176,1788850294188493,5366317
republish-leg,1,1000,508,1788850289822176,1788850295194709,5372533
republish-leg,1,1000,509,1788850290822176,1788850296208574,5386398
republish-leg,1,1000,510,1788850291822176,1788850297224907,5402731
republish-leg,1,1000,511,1788850292822176,1788850298231734,5409558
republish-leg,1,1000,512,1788850293822176,1788850299236083,5413907
republish-leg,1,1000,513,1788850294822176,1788850300243307,5421131
republish-leg,1,1000,514,1788850295822176,1788850301245348,5423172
republish-leg,1,1000,515,1788850296822176,1788850302248771,5426595
republish-leg,1,1000,516,1788850297822176,1788850303261023,5438847
republish-leg,1,1000,517,1788850298822176,1788850304267076,5444900
republish-leg,1,1000,518,1788850299822176,1788850305270963,5448787
republish-leg,1,1000,519,1788850300822176,1788850306281195,5459019
republish-leg,1,1000,520,1788850301822176,1788850307285598,5463422
republish-leg,1,1000,521,1788850302822176,1788850308291307,5469131
republish-leg,1,1000,522,1788850303822176,1788850309296600,5474424
republish-leg,1,1000,523,1788850304822176,1788850310311247,5489071
republish-leg,1,1000,524,1788850305822176,1788850311326863,5504687
republish-leg,1,1000,525,1788850306822176,1788850312338981,5516805
republish-leg,1,1000,526,1788850307822176,1788850313353909,5531733
republish-leg,1,1000,527,1788850308822176,1788850314368395,5546219
republish-leg,1,1000,528,1788850309822176,1788850315379749,5557573
republish-leg,1,1000,529,1788850310822176,1788850316383460,5561284
republish-leg,1,1000,530,1788850311822176,1788850317398483,5576307
republish-leg,1,1000,531,1788850312822176,1788850318411626,5589450
republish-leg,1,1000,532,1788850313822176,1788850319422884,5600708
republish-leg,1,1000,533,1788850314822176,1788850320425613,5603437
republish-leg,1,1000,534,1788850315822176,1788850321436773,5614597
republish-leg,1,1000,535,1788850316822176,1788850322442714,5620538
republish-leg,1,1000,536,1788850317822176,1788850323446830,5624654
republish-leg,1,1000,537,1788850318822176,1788850324448755,5626579
republish-leg,1,1000,538,1788850319822176,1788850325451609,5629433
republish-leg,1,1000,539,1788850320822176,1788850326466454,5644278
republish-leg,1,1000,540,1788850321822176,1788850327481244,5659068
republish-leg,1,1000,541,1788850322822176,1788850328482593,5660417
republish-leg,1,1000,542,1788850323822176,1788850329497987,5675811
republish-leg,1,1000,543,1788850324822176,1788850330501832,5679656
republish-leg,1,1000,544,1788850325822176,1788850331518513,5696337
republish-leg,1,1000,545,1788850326822176,1788850332533319,5711143
republish-leg,1,1000,546,1788850327822176,1788850333535812,5713636
republish-leg,1,1000,547,1788850328822176,1788850334542713,5720537
republish-leg,1,1000,548,1788850329822176,1788850335558310,5736134
republish-leg,1,1000,549,1788850330822176,1788850336563965,5741789
republish-leg,1,1000,550,1788850331822176,1788850337578404,5756228
republish-leg,1,1000,551,1788850332822176,1788850338579936,5757760
republish-leg,1,1000,552,1788850333822176,1788850339594714,5772538
republish-leg,1,1000,553,1788850334822176,1788850340597119,5774943
republish-leg,1,1000,554,1788850335822176,1788850341599830,5777654
republish-leg,1,1000,555,1788850336822176,1788850342602993,5780817
republish-leg,1,1000,556,1788850337822176,1788850343617957,5795781
republish-leg,1,1000,557,1788850338822176,1788850344624185,5802009
republish-leg,1,1000,558,1788850339822176,1788850345628595,5806419
republish-leg,1,1000,559,1788850340822176,1788850346643517,5821341
republish-leg,1,1000,560,1788850341822176,1788850347657867,5835691
republish-leg,1,1000,561,1788850342822176,1788850348669019,5846843
republish-leg,1,1000,562,1788850343822176,1788850349671128,5848952
republish-leg,1,1000,563,1788850344822176,1788850350681927,5859751
republish-leg,1,1000,564,1788850345822176,1788850351696088,5873912
republish-leg,1,1000,565,1788850346822176,1788850352708672,5886496
republish-leg,1,1000,566,1788850347822176,1788850353710380,5888204
republish-leg,1,1000,567,1788850348822176,1788850354714481,5892305
republish-leg,1,1000,568,1788850349822176,1788850355727587,5905411
republish-leg,1,1000,569,1788850350822176,1788850356740872,5918696
republish-leg,1,1000,570,1788850351822176,1788850357744268,5922092
republish-leg,1,1000,571,1788850352822176,1788850358746852,5924676
republish-leg,1,1000,572,1788850353822176,1788850359750062,5927886
republish-leg,1,1000,573,1788850354822176,1788850360753975,5931799
republish-leg,1,1000,574,1788850355822176,1788850361756448,5934272
republish-leg,1,1000,575,1788850356822176,1788850362757935,5935759
republish-leg,1,1000,576,1788850357822176,1788850363759403,5937227
republish-leg,1,1000,577,1788850358822176,1788850364762304,5940128
republish-leg,1,1000,578,1788850359822176,1788850365770040,5947864
republish-leg,1,1000,579,1788850360822176,1788850366784055,5961879
republish-leg,1,1000,580,1788850361822176,1788850367788636,5966460
republish-leg,1,1000,581,1788850362822176,1788850368803777,5981601
republish-leg,1,1000,582,1788850363822176,1788850369817092,5994916
republish-leg,1,1000,583,1788850364822176,1788850370819044,5996868
republish-leg,1,1000,584,1788850365822176,1788850371826245,6004069
republish-leg,1,1000,585,1788850366822176,1788850372841150,6018974
republish-leg,1,1000,586,1788850367822176,1788850373842812,6020636
republish-leg,1,1000,587,1788850368822176,1788850374845610,6023434
republish-leg,1,1000,588,1788850369822176,1788850375859693,6037517
republish-leg,1,1000,589,1788850370822176,1788850376873837,6051661
republish-leg,1,1000,590,1788850371822176,1788850377890200,6068024
republish-leg,1,1000,591,1788850372822176,1788850378903539,6081363
republish-leg,1,1000,592,1788850373822176,1788850379905383,6083207
republish-leg,2,600000,6,1788850380822176,1788850380824694,2518
republish-leg,1,1000,593,1788850374822176,1788850380918575,6096399
republish-leg,1,1000,594,1788850375822176,1788850381920832,6098656
republish-leg,1,1000,595,1788850376822176,1788850382924532,6102356
republish-leg,1,1000,596,1788850377822176,1788850383933232,6111056
republish-leg,1,1000,597,1788850378822176,1788850384934433,6112257
republish-leg,1,1000,598,1788850379822176,1788850385937743,6115567
republish-leg,1,1000,599,1788850380822176,1788850386942058,6119882
republish-leg,1,1000,600,1788850381822176,1788850387952079,6129903
republish-leg,1,1000,601,1788850382822176,1788850388963868,6141692
republish-leg,1,1000,602,1788850383822176,1788850389976333,6154157
republish-leg,1,1000,603,1788850384822176,1788850390992024,6169848
republish-leg,1,1000,604,1788850385822176,1788850392007353,6185177
republish-leg,1,1000,605,1788850386822176,1788850393008829,6186653
republish-leg,1,1000,606,1788850387822176,1788850394023181,6201005
republish-leg,1,1000,607,1788850388822176,1788850395024979,6202803
republish-leg,1,1000,608,1788850389822176,1788850396030121,6207945
republish-leg,1,1000,609,1788850390822176,1788850397037420,6215244
republish-leg,1,1000,610,1788850391822176,1788850398051101,6228925
republish-leg,1,1000,611,1788850392822176,1788850399062986,6240810
republish-leg,1,1000,612,1788850393822176,1788850400068054,6245878
republish-leg,1,1000,613,1788850394822176,1788850401079051,6256875
republish-leg,1,1000,614,1788850395822176,1788850402093236,6271060
republish-leg,1,1000,615,1788850396822176,1788850403105826,6283650
republish-leg,1,1000,616,1788850397822176,1788850404109554,6287378
republish-leg,1,1000,617,1788850398822176,1788850405122858,6300682
republish-leg,1,1000,618,1788850399822176,1788850406128944,6306768
republish-leg,1,1000,619,1788850400822176,1788850407144367,6322191
republish-leg,1,1000,620,1788850401822176,1788850408146832,6324656
republish-leg,1,1000,621,1788850402822176,1788850409150541,6328365
republish-leg,1,1000,622,1788850403822176,1788850410165397,6343221
republish-leg,1,1000,623,1788850404822176,1788850411167057,6344881
republish-leg,1,1000,624,1788850405822176,1788850412180617,6358441
republish-leg,1,1000,625,1788850406822176,1788850413192530,6370354
republish-leg,1,1000,626,1788850407822176,1788850414207065,6384889
republish-leg,1,1000,627,1788850408822176,1788850415211576,6389400
republish-leg,1,1000,628,1788850409822176,1788850416228144,6405968
republish-leg,1,1000,629,1788850410822176,1788850417232907,6410731
republish-leg,1,1000,630,1788850411822176,1788850418246027,6423851
republish-leg,1,1000,631,1788850412822176,1788850419259310,6437134
republish-leg,1,1000,632,1788850413822176,1788850420262173,6439997
republish-leg,1,1000,633,1788850414822176,1788850421276039,6453863
republish-leg,1,1000,634,1788850415822176,1788850422277797,6455621
republish-leg,1,1000,635,1788850416822176,1788850423288265,6466089
republish-leg,1,1000,636,1788850417822176,1788850424302156,6479980
republish-leg,1,1000,637,1788850418822176,1788850425303489,6481313
republish-leg,1,1000,638,1788850419822176,1788850426319825,6497649
republish-leg,1,1000,639,1788850420822176,1788850427321474,6499298
republish-leg,1,1000,640,1788850421822176,1788850428329235,6507059
republish-leg,1,1000,641,1788850422822176,1788850429343969,6521793
republish-leg,1,1000,642,1788850423822176,1788850430345623,6523447
